x,y,z,xArrow,yArrow,zArrow,label 
0,7,1,0.0,-0.14,-0.02,4351
0,7,2,0.0,-0.1320754716981132,-0.03773584905660377,4352
0,7,3,0.0,-0.1206896551724138,-0.05172413793103448,4353
0,7,4,0.0,-0.1076923076923077,-0.06153846153846154,4354
0,7,5,0.0,-0.0945945945945946,-0.06756756756756757,4355
0,7,6,0.0,-0.08235294117647059,-0.07058823529411765,4356
0,7,7,0.0,-0.07142857142857142,-0.07142857142857142,4357
0,7,8,0.0,-0.061946902654867256,-0.07079646017699115,4358
0,7,9,0.0,-0.05384615384615385,-0.06923076923076923,4359
0,8,-10,0.0,-0.04878048780487805,0.06097560975609756,4360
0,8,-9,0.0,-0.05517241379310345,0.06206896551724138,4361
0,8,-8,0.0,-0.0625,0.0625,4362
0,8,-7,0.0,-0.07079646017699115,0.061946902654867256,4363
0,8,-6,0.0,-0.08,0.06,4364
0,8,-5,0.0,-0.0898876404494382,0.056179775280898875,4365
0,8,-4,0.0,-0.1,0.05,4366
0,8,-3,0.0,-0.1095890410958904,0.0410958904109589,4367
0,8,-2,0.0,-0.11764705882352941,0.029411764705882353,4368
0,8,-1,0.0,-0.12307692307692308,0.015384615384615385,4369
0,8,0,0.0,-0.125,0.0,4370
0,8,1,0.0,-0.12307692307692308,-0.015384615384615385,4371
0,8,2,0.0,-0.11764705882352941,-0.029411764705882353,4372
0,8,3,0.0,-0.1095890410958904,-0.0410958904109589,4373
0,8,4,0.0,-0.1,-0.05,4374
0,8,5,0.0,-0.0898876404494382,-0.056179775280898875,4375
0,8,6,0.0,-0.08,-0.06,4376
0,8,7,0.0,-0.07079646017699115,-0.061946902654867256,4377
0,8,8,0.0,-0.0625,-0.0625,4378
0,8,9,0.0,-0.05517241379310345,-0.06206896551724138,4379
0,9,-10,0.0,-0.049723756906077346,0.055248618784530384,4380
0,9,-9,0.0,-0.05555555555555555,0.05555555555555555,4381
0,9,-8,0.0,-0.06206896551724138,0.05517241379310345,4382
0,9,-7,0.0,-0.06923076923076923,0.05384615384615385,4383
0,9,-6,0.0,-0.07692307692307693,0.05128205128205128,4384
0,9,-5,0.0,-0.08490566037735849,0.04716981132075472,4385
0,9,-4,0.0,-0.09278350515463918,0.041237113402061855,4386
0,9,-3,0.0,-0.1,0.03333333333333333,4387
0,9,-2,0.0,-0.10588235294117647,0.023529411764705882,4388
0,9,-1,0.0,-0.10975609756097561,0.012195121951219513,4389
0,9,0,0.0,-0.1111111111111111,0.0,4390
0,9,1,0.0,-0.10975609756097561,-0.012195121951219513,4391
0,9,2,0.0,-0.10588235294117647,-0.023529411764705882,4392
0,9,3,0.0,-0.1,-0.03333333333333333,4393
0,9,4,0.0,-0.09278350515463918,-0.041237113402061855,4394
0,9,5,0.0,-0.08490566037735849,-0.04716981132075472,4395
0,9,6,0.0,-0.07692307692307693,-0.05128205128205128,4396
0,9,7,0.0,-0.06923076923076923,-0.05384615384615385,4397
0,9,8,0.0,-0.06206896551724138,-0.05517241379310345,4398
0,9,9,0.0,-0.05555555555555555,-0.05555555555555555,4399
1,-10,-10,-0.004975124378109453,0.04975124378109453,0.04975124378109453,4400
1,-10,-9,-0.005494505494505495,0.054945054945054944,0.04945054945054945,4401
1,-10,-8,-0.006060606060606061,0.06060606060606061,0.048484848484848485,4402
1,-10,-7,-0.006666666666666667,0.06666666666666667,0.04666666666666667,4403
1,-10,-6,-0.0072992700729927005,0.072992700729927,0.043795620437956206,4404
1,-10,-5,-0.007936507936507936,0.07936507936507936,0.03968253968253968,4405
1,-10,-4,-0.008547008547008548,0.08547008547008547,0.03418803418803419,4406
1,-10,-3,-0.00909090909090909,0.09090909090909091,0.02727272727272727,4407
1,-10,-2,-0.009523809523809525,0.09523809523809523,0.01904761904761905,4408
1,-10,-1,-0.00980392156862745,0.09803921568627451,0.00980392156862745,4409
1,-10,0,-0.009900990099009901,0.09900990099009901,0.0,4410
1,-10,1,-0.00980392156862745,0.09803921568627451,-0.00980392156862745,4411
1,-10,2,-0.009523809523809525,0.09523809523809523,-0.01904761904761905,4412
1,-10,3,-0.00909090909090909,0.09090909090909091,-0.02727272727272727,4413
1,-10,4,-0.008547008547008548,0.08547008547008547,-0.03418803418803419,4414
1,-10,5,-0.007936507936507936,0.07936507936507936,-0.03968253968253968,4415
1,-10,6,-0.0072992700729927005,0.072992700729927,-0.043795620437956206,4416
1,-10,7,-0.006666666666666667,0.06666666666666667,-0.04666666666666667,4417
1,-10,8,-0.006060606060606061,0.06060606060606061,-0.048484848484848485,4418
1,-10,9,-0.005494505494505495,0.054945054945054944,-0.04945054945054945,4419
1,-9,-10,-0.005494505494505495,0.04945054945054945,0.054945054945054944,4420
1,-9,-9,-0.006134969325153374,0.05521472392638037,0.05521472392638037,4421
1,-9,-8,-0.00684931506849315,0.06164383561643835,0.0547945205479452,4422
1,-9,-7,-0.007633587786259542,0.06870229007633588,0.05343511450381679,4423
1,-9,-6,-0.00847457627118644,0.07627118644067797,0.05084745762711865,4424
1,-9,-5,-0.009345794392523364,0.08411214953271028,0.04672897196261682,4425
1,-9,-4,-0.01020408163265306,0.09183673469387756,0.04081632653061224,4426
1,-9,-3,-0.01098901098901099,0.0989010989010989,0.03296703296703297,4427
1,-9,-2,-0.011627906976744186,0.10465116279069768,0.023255813953488372,4428
1,-9,-1,-0.012048192771084338,0.10843373493975904,0.012048192771084338,4429
1,-9,0,-0.012195121951219513,0.10975609756097561,0.0,4430
1,-9,1,-0.012048192771084338,0.10843373493975904,-0.012048192771084338,4431
1,-9,2,-0.011627906976744186,0.10465116279069768,-0.023255813953488372,4432
1,-9,3,-0.01098901098901099,0.0989010989010989,-0.03296703296703297,4433
1,-9,4,-0.01020408163265306,0.09183673469387756,-0.04081632653061224,4434
1,-9,5,-0.009345794392523364,0.08411214953271028,-0.04672897196261682,4435
1,-9,6,-0.00847457627118644,0.07627118644067797,-0.05084745762711865,4436
1,-9,7,-0.007633587786259542,0.06870229007633588,-0.05343511450381679,4437
1,-9,8,-0.00684931506849315,0.06164383561643835,-0.0547945205479452,4438
1,-9,9,-0.006134969325153374,0.05521472392638037,-0.05521472392638037,4439
1,-8,-10,-0.006060606060606061,0.048484848484848485,0.06060606060606061,4440
1,-8,-9,-0.00684931506849315,0.0547945205479452,0.06164383561643835,4441
1,-8,-8,-0.007751937984496124,0.06201550387596899,0.06201550387596899,4442
1,-8,-7,-0.008771929824561403,0.07017543859649122,0.06140350877192982,4443
1,-8,-6,-0.009900990099009901,0.07920792079207921,0.0594059405940594,4444
1,-8,-5,-0.011111111111111112,0.08888888888888889,0.05555555555555555,4445
1,-8,-4,-0.012345679012345678,0.09876543209876543,0.04938271604938271,4446
1,-8,-3,-0.013513513513513514,0.10810810810810811,0.04054054054054054,4447
1,-8,-2,-0.014492753623188406,0.11594202898550725,0.028985507246376812,4448
1,-8,-1,-0.015151515151515152,0.12121212121212122,0.015151515151515152,4449
1,-8,0,-0.015384615384615385,0.12307692307692308,0.0,4450
1,-8,1,-0.015151515151515152,0.12121212121212122,-0.015151515151515152,4451
1,-8,2,-0.014492753623188406,0.11594202898550725,-0.028985507246376812,4452
1,-8,3,-0.013513513513513514,0.10810810810810811,-0.04054054054054054,4453
1,-8,4,-0.012345679012345678,0.09876543209876543,-0.04938271604938271,4454
1,-8,5,-0.011111111111111112,0.08888888888888889,-0.05555555555555555,4455
1,-8,6,-0.009900990099009901,0.07920792079207921,-0.0594059405940594,4456
1,-8,7,-0.008771929824561403,0.07017543859649122,-0.06140350877192982,4457
1,-8,8,-0.007751937984496124,0.06201550387596899,-0.06201550387596899,4458
1,-8,9,-0.00684931506849315,0.0547945205479452,-0.06164383561643835,4459
1,-7,-10,-0.006666666666666667,0.04666666666666667,0.06666666666666667,4460
1,-7,-9,-0.007633587786259542,0.05343511450381679,0.06870229007633588,4461
1,-7,-8,-0.008771929824561403,0.06140350877192982,0.07017543859649122,4462
1,-7,-7,-0.010101010101010102,0.0707070707070707,0.0707070707070707,4463
1,-7,-6,-0.011627906976744186,0.08139534883720931,0.06976744186046512,4464
1,-7,-5,-0.013333333333333334,0.09333333333333334,0.06666666666666667,4465
1,-7,-4,-0.015151515151515152,0.10606060606060606,0.06060606060606061,4466
1,-7,-3,-0.01694915254237288,0.11864406779661017,0.05084745762711865,4467
1,-7,-2,-0.018518518518518517,0.12962962962962962,0.037037037037037035,4468
1,-7,-1,-0.0196078431372549,0.13725490196078433,0.0196078431372549,4469
1,-7,0,-0.02,0.14,0.0,4470
1,-7,1,-0.0196078431372549,0.13725490196078433,-0.0196078431372549,4471
1,-7,2,-0.018518518518518517,0.12962962962962962,-0.037037037037037035,4472
1,-7,3,-0.01694915254237288,0.11864406779661017,-0.05084745762711865,4473
1,-7,4,-0.015151515151515152,0.10606060606060606,-0.06060606060606061,4474
1,-7,5,-0.013333333333333334,0.09333333333333334,-0.06666666666666667,4475
1,-7,6,-0.011627906976744186,0.08139534883720931,-0.06976744186046512,4476
1,-7,7,-0.010101010101010102,0.0707070707070707,-0.0707070707070707,4477
1,-7,8,-0.008771929824561403,0.06140350877192982,-0.07017543859649122,4478
1,-7,9,-0.007633587786259542,0.05343511450381679,-0.06870229007633588,4479
1,-6,-10,-0.0072992700729927005,0.043795620437956206,0.072992700729927,4480
1,-6,-9,-0.00847457627118644,0.05084745762711865,0.07627118644067797,4481
1,-6,-8,-0.009900990099009901,0.0594059405940594,0.07920792079207921,4482
1,-6,-7,-0.011627906976744186,0.06976744186046512,0.08139534883720931,4483
1,-6,-6,-0.0136986301369863,0.0821917808219178,0.0821917808219178,4484
1,-6,-5,-0.016129032258064516,0.0967741935483871,0.08064516129032258,4485
1,-6,-4,-0.018867924528301886,0.11320754716981132,0.07547169811320754,4486
1,-6,-3,-0.021739130434782608,0.13043478260869565,0.06521739130434782,4487
1,-6,-2,-0.024390243902439025,0.14634146341463414,0.04878048780487805,4488
1,-6,-1,-0.02631578947368421,0.15789473684210525,0.02631578947368421,4489
1,-6,0,-0.02702702702702703,0.16216216216216217,0.0,4490
1,-6,1,-0.02631578947368421,0.15789473684210525,-0.02631578947368421,4491
1,-6,2,-0.024390243902439025,0.14634146341463414,-0.04878048780487805,4492
1,-6,3,-0.021739130434782608,0.13043478260869565,-0.06521739130434782,4493
1,-6,4,-0.018867924528301886,0.11320754716981132,-0.07547169811320754,4494
1,-6,5,-0.016129032258064516,0.0967741935483871,-0.08064516129032258,4495
1,-6,6,-0.0136986301369863,0.0821917808219178,-0.0821917808219178,4496
1,-6,7,-0.011627906976744186,0.06976744186046512,-0.08139534883720931,4497
1,-6,8,-0.009900990099009901,0.0594059405940594,-0.07920792079207921,4498
1,-6,9,-0.00847457627118644,0.05084745762711865,-0.07627118644067797,4499
1,-5,-10,-0.007936507936507936,0.03968253968253968,0.07936507936507936,4500
1,-5,-9,-0.009345794392523364,0.04672897196261682,0.08411214953271028,4501
1,-5,-8,-0.011111111111111112,0.05555555555555555,0.08888888888888889,4502
1,-5,-7,-0.013333333333333334,0.06666666666666667,0.09333333333333334,4503
1,-5,-6,-0.016129032258064516,0.08064516129032258,0.0967741935483871,4504
1,-5,-5,-0.0196078431372549,0.09803921568627451,0.09803921568627451,4505
1,-5,-4,-0.023809523809523808,0.11904761904761904,0.09523809523809523,4506
1,-5,-3,-0.02857142857142857,0.14285714285714285,0.08571428571428572,4507
1,-5,-2,-0.03333333333333333,0.16666666666666666,0.06666666666666667,4508
1,-5,-1,-0.037037037037037035,0.18518518518518517,0.037037037037037035,4509
1,-5,0,-0.038461538461538464,0.19230769230769232,0.0,4510
1,-5,1,-0.037037037037037035,0.18518518518518517,-0.037037037037037035,4511
1,-5,2,-0.03333333333333333,0.16666666666666666,-0.06666666666666667,4512
1,-5,3,-0.02857142857142857,0.14285714285714285,-0.08571428571428572,4513
1,-5,4,-0.023809523809523808,0.11904761904761904,-0.09523809523809523,4514
1,-5,5,-0.0196078431372549,0.09803921568627451,-0.09803921568627451,4515
1,-5,6,-0.016129032258064516,0.08064516129032258,-0.0967741935483871,4516
1,-5,7,-0.013333333333333334,0.06666666666666667,-0.09333333333333334,4517
1,-5,8,-0.011111111111111112,0.05555555555555555,-0.08888888888888889,4518
1,-5,9,-0.009345794392523364,0.04672897196261682,-0.08411214953271028,4519
1,-4,-10,-0.008547008547008548,0.03418803418803419,0.08547008547008547,4520
1,-4,-9,-0.01020408163265306,0.04081632653061224,0.09183673469387756,4521
1,-4,-8,-0.012345679012345678,0.04938271604938271,0.09876543209876543,4522
1,-4,-7,-0.015151515151515152,0.06060606060606061,0.10606060606060606,4523
1,-4,-6,-0.018867924528301886,0.07547169811320754,0.11320754716981132,4524
1,-4,-5,-0.023809523809523808,0.09523809523809523,0.11904761904761904,4525
1,-4,-4,-0.030303030303030304,0.12121212121212122,0.12121212121212122,4526
1,-4,-3,-0.038461538461538464,0.15384615384615385,0.11538461538461539,4527
1,-4,-2,-0.047619047619047616,0.19047619047619047,0.09523809523809523,4528
1,-4,-1,-0.05555555555555555,0.2222222222222222,0.05555555555555555,4529
1,-4,0,-0.058823529411764705,0.23529411764705882,0.0,4530
1,-4,1,-0.05555555555555555,0.2222222222222222,-0.05555555555555555,4531
1,-4,2,-0.047619047619047616,0.19047619047619047,-0.09523809523809523,4532
1,-4,3,-0.038461538461538464,0.15384615384615385,-0.11538461538461539,4533
1,-4,4,-0.030303030303030304,0.12121212121212122,-0.12121212121212122,4534
1,-4,5,-0.023809523809523808,0.09523809523809523,-0.11904761904761904,4535
1,-4,6,-0.018867924528301886,0.07547169811320754,-0.11320754716981132,4536
1,-4,7,-0.015151515151515152,0.06060606060606061,-0.10606060606060606,4537
1,-4,8,-0.012345679012345678,0.04938271604938271,-0.09876543209876543,4538
1,-4,9,-0.01020408163265306,0.04081632653061224,-0.09183673469387756,4539
1,-3,-10,-0.00909090909090909,0.02727272727272727,0.09090909090909091,4540
1,-3,-9,-0.01098901098901099,0.03296703296703297,0.0989010989010989,4541
1,-3,-8,-0.013513513513513514,0.04054054054054054,0.10810810810810811,4542
1,-3,-7,-0.01694915254237288,0.05084745762711865,0.11864406779661017,4543
1,-3,-6,-0.021739130434782608,0.06521739130434782,0.13043478260869565,4544
1,-3,-5,-0.02857142857142857,0.08571428571428572,0.14285714285714285,4545
1,-3,-4,-0.038461538461538464,0.11538461538461539,0.15384615384615385,4546
1,-3,-3,-0.05263157894736842,0.15789473684210525,0.15789473684210525,4547
1,-3,-2,-0.07142857142857142,0.21428571428571427,0.14285714285714285,4548
1,-3,-1,-0.09090909090909091,0.2727272727272727,0.09090909090909091,4549
1,-3,0,-0.1,0.3,0.0,4550
1,-3,1,-0.09090909090909091,0.2727272727272727,-0.09090909090909091,4551
1,-3,2,-0.07142857142857142,0.21428571428571427,-0.14285714285714285,4552
1,-3,3,-0.05263157894736842,0.15789473684210525,-0.15789473684210525,4553
1,-3,4,-0.038461538461538464,0.11538461538461539,-0.15384615384615385,4554
1,-3,5,-0.02857142857142857,0.08571428571428572,-0.14285714285714285,4555
1,-3,6,-0.021739130434782608,0.06521739130434782,-0.13043478260869565,4556
1,-3,7,-0.01694915254237288,0.05084745762711865,-0.11864406779661017,4557
1,-3,8,-0.013513513513513514,0.04054054054054054,-0.10810810810810811,4558
1,-3,9,-0.01098901098901099,0.03296703296703297,-0.0989010989010989,4559
1,-2,-10,-0.009523809523809525,0.01904761904761905,0.09523809523809523,4560
1,-2,-9,-0.011627906976744186,0.023255813953488372,0.10465116279069768,4561
1,-2,-8,-0.014492753623188406,0.028985507246376812,0.11594202898550725,4562
1,-2,-7,-0.018518518518518517,0.037037037037037035,0.12962962962962962,4563
1,-2,-6,-0.024390243902439025,0.04878048780487805,0.14634146341463414,4564
1,-2,-5,-0.03333333333333333,0.06666666666666667,0.16666666666666666,4565
1,-2,-4,-0.047619047619047616,0.09523809523809523,0.19047619047619047,4566
1,-2,-3,-0.07142857142857142,0.14285714285714285,0.21428571428571427,4567
1,-2,-2,-0.1111111111111111,0.2222222222222222,0.2222222222222222,4568
1,-2,-1,-0.16666666666666666,0.3333333333333333,0.16666666666666666,4569
1,-2,0,-0.2,0.4,0.0,4570
1,-2,1,-0.16666666666666666,0.3333333333333333,-0.16666666666666666,4571
1,-2,2,-0.1111111111111111,0.2222222222222222,-0.2222222222222222,4572
1,-2,3,-0.07142857142857142,0.14285714285714285,-0.21428571428571427,4573
1,-2,4,-0.047619047619047616,0.09523809523809523,-0.19047619047619047,4574
1,-2,5,-0.03333333333333333,0.06666666666666667,-0.16666666666666666,4575
1,-2,6,-0.024390243902439025,0.04878048780487805,-0.14634146341463414,4576
1,-2,7,-0.018518518518518517,0.037037037037037035,-0.12962962962962962,4577
1,-2,8,-0.014492753623188406,0.028985507246376812,-0.11594202898550725,4578
1,-2,9,-0.011627906976744186,0.023255813953488372,-0.10465116279069768,4579
1,-1,-10,-0.00980392156862745,0.00980392156862745,0.09803921568627451,4580
1,-1,-9,-0.012048192771084338,0.012048192771084338,0.10843373493975904,4581
1,-1,-8,-0.015151515151515152,0.015151515151515152,0.12121212121212122,4582
1,-1,-7,-0.0196078431372549,0.0196078431372549,0.13725490196078433,4583
1,-1,-6,-0.02631578947368421,0.02631578947368421,0.15789473684210525,4584
1,-1,-5,-0.037037037037037035,0.037037037037037035,0.18518518518518517,4585
1,-1,-4,-0.05555555555555555,0.05555555555555555,0.2222222222222222,4586
1,-1,-3,-0.09090909090909091,0.09090909090909091,0.2727272727272727,4587
1,-1,-2,-0.16666666666666666,0.16666666666666666,0.3333333333333333,4588
1,-1,-1,-0.3333333333333333,0.3333333333333333,0.3333333333333333,4589
1,-1,0,-0.5,0.5,0.0,4590
1,-1,1,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,4591
1,-1,2,-0.16666666666666666,0.16666666666666666,-0.3333333333333333,4592
1,-1,3,-0.09090909090909091,0.09090909090909091,-0.2727272727272727,4593
1,-1,4,-0.05555555555555555,0.05555555555555555,-0.2222222222222222,4594
1,-1,5,-0.037037037037037035,0.037037037037037035,-0.18518518518518517,4595
1,-1,6,-0.02631578947368421,0.02631578947368421,-0.15789473684210525,4596
1,-1,7,-0.0196078431372549,0.0196078431372549,-0.13725490196078433,4597
1,-1,8,-0.015151515151515152,0.015151515151515152,-0.12121212121212122,4598
1,-1,9,-0.012048192771084338,0.012048192771084338,-0.10843373493975904,4599
1,0,-10,-0.009900990099009901,0.0,0.09900990099009901,4600
1,0,-9,-0.012195121951219513,0.0,0.10975609756097561,4601
1,0,-8,-0.015384615384615385,0.0,0.12307692307692308,4602
1,0,-7,-0.02,0.0,0.14,4603
1,0,-6,-0.02702702702702703,0.0,0.16216216216216217,4604
1,0,-5,-0.038461538461538464,0.0,0.19230769230769232,4605
1,0,-4,-0.058823529411764705,0.0,0.23529411764705882,4606
1,0,-3,-0.1,0.0,0.3,4607
1,0,-2,-0.2,0.0,0.4,4608
1,0,-1,-0.5,0.0,0.5,4609
1,0,0,-1.0,0.0,0.0,4610
1,0,1,-0.5,0.0,-0.5,4611
1,0,2,-0.2,0.0,-0.4,4612
1,0,3,-0.1,0.0,-0.3,4613
1,0,4,-0.058823529411764705,0.0,-0.23529411764705882,4614
1,0,5,-0.038461538461538464,0.0,-0.19230769230769232,4615
1,0,6,-0.02702702702702703,0.0,-0.16216216216216217,4616
1,0,7,-0.02,0.0,-0.14,4617
1,0,8,-0.015384615384615385,0.0,-0.12307692307692308,4618
1,0,9,-0.012195121951219513,0.0,-0.10975609756097561,4619
1,1,-10,-0.00980392156862745,-0.00980392156862745,0.09803921568627451,4620
1,1,-9,-0.012048192771084338,-0.012048192771084338,0.10843373493975904,4621
1,1,-8,-0.015151515151515152,-0.015151515151515152,0.12121212121212122,4622
1,1,-7,-0.0196078431372549,-0.0196078431372549,0.13725490196078433,4623
1,1,-6,-0.02631578947368421,-0.02631578947368421,0.15789473684210525,4624
1,1,-5,-0.037037037037037035,-0.037037037037037035,0.18518518518518517,4625
1,1,-4,-0.05555555555555555,-0.05555555555555555,0.2222222222222222,4626
1,1,-3,-0.09090909090909091,-0.09090909090909091,0.2727272727272727,4627
1,1,-2,-0.16666666666666666,-0.16666666666666666,0.3333333333333333,4628
1,1,-1,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,4629
1,1,0,-0.5,-0.5,0.0,4630
1,1,1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,4631
1,1,2,-0.16666666666666666,-0.16666666666666666,-0.3333333333333333,4632
1,1,3,-0.09090909090909091,-0.09090909090909091,-0.2727272727272727,4633
1,1,4,-0.05555555555555555,-0.05555555555555555,-0.2222222222222222,4634
1,1,5,-0.037037037037037035,-0.037037037037037035,-0.18518518518518517,4635
1,1,6,-0.02631578947368421,-0.02631578947368421,-0.15789473684210525,4636
1,1,7,-0.0196078431372549,-0.0196078431372549,-0.13725490196078433,4637
1,1,8,-0.015151515151515152,-0.015151515151515152,-0.12121212121212122,4638
1,1,9,-0.012048192771084338,-0.012048192771084338,-0.10843373493975904,4639
1,2,-10,-0.009523809523809525,-0.01904761904761905,0.09523809523809523,4640
1,2,-9,-0.011627906976744186,-0.023255813953488372,0.10465116279069768,4641
1,2,-8,-0.014492753623188406,-0.028985507246376812,0.11594202898550725,4642
1,2,-7,-0.018518518518518517,-0.037037037037037035,0.12962962962962962,4643
1,2,-6,-0.024390243902439025,-0.04878048780487805,0.14634146341463414,4644
1,2,-5,-0.03333333333333333,-0.06666666666666667,0.16666666666666666,4645
1,2,-4,-0.047619047619047616,-0.09523809523809523,0.19047619047619047,4646
1,2,-3,-0.07142857142857142,-0.14285714285714285,0.21428571428571427,4647
1,2,-2,-0.1111111111111111,-0.2222222222222222,0.2222222222222222,4648
1,2,-1,-0.16666666666666666,-0.3333333333333333,0.16666666666666666,4649
1,2,0,-0.2,-0.4,0.0,4650
1,2,1,-0.16666666666666666,-0.3333333333333333,-0.16666666666666666,4651
1,2,2,-0.1111111111111111,-0.2222222222222222,-0.2222222222222222,4652
1,2,3,-0.07142857142857142,-0.14285714285714285,-0.21428571428571427,4653
1,2,4,-0.047619047619047616,-0.09523809523809523,-0.19047619047619047,4654
1,2,5,-0.03333333333333333,-0.06666666666666667,-0.16666666666666666,4655
1,2,6,-0.024390243902439025,-0.04878048780487805,-0.14634146341463414,4656
1,2,7,-0.018518518518518517,-0.037037037037037035,-0.12962962962962962,4657
1,2,8,-0.014492753623188406,-0.028985507246376812,-0.11594202898550725,4658
1,2,9,-0.011627906976744186,-0.023255813953488372,-0.10465116279069768,4659
1,3,-10,-0.00909090909090909,-0.02727272727272727,0.09090909090909091,4660
1,3,-9,-0.01098901098901099,-0.03296703296703297,0.0989010989010989,4661
1,3,-8,-0.013513513513513514,-0.04054054054054054,0.10810810810810811,4662
1,3,-7,-0.01694915254237288,-0.05084745762711865,0.11864406779661017,4663
1,3,-6,-0.021739130434782608,-0.06521739130434782,0.13043478260869565,4664
1,3,-5,-0.02857142857142857,-0.08571428571428572,0.14285714285714285,4665
1,3,-4,-0.038461538461538464,-0.11538461538461539,0.15384615384615385,4666
1,3,-3,-0.05263157894736842,-0.15789473684210525,0.15789473684210525,4667
1,3,-2,-0.07142857142857142,-0.21428571428571427,0.14285714285714285,4668
1,3,-1,-0.09090909090909091,-0.2727272727272727,0.09090909090909091,4669
1,3,0,-0.1,-0.3,0.0,4670
1,3,1,-0.09090909090909091,-0.2727272727272727,-0.09090909090909091,4671
1,3,2,-0.07142857142857142,-0.21428571428571427,-0.14285714285714285,4672
1,3,3,-0.05263157894736842,-0.15789473684210525,-0.15789473684210525,4673
1,3,4,-0.038461538461538464,-0.11538461538461539,-0.15384615384615385,4674
1,3,5,-0.02857142857142857,-0.08571428571428572,-0.14285714285714285,4675
1,3,6,-0.021739130434782608,-0.06521739130434782,-0.13043478260869565,4676
1,3,7,-0.01694915254237288,-0.05084745762711865,-0.11864406779661017,4677
1,3,8,-0.013513513513513514,-0.04054054054054054,-0.10810810810810811,4678
1,3,9,-0.01098901098901099,-0.03296703296703297,-0.0989010989010989,4679
1,4,-10,-0.008547008547008548,-0.03418803418803419,0.08547008547008547,4680
1,4,-9,-0.01020408163265306,-0.04081632653061224,0.09183673469387756,4681
1,4,-8,-0.012345679012345678,-0.04938271604938271,0.09876543209876543,4682
1,4,-7,-0.015151515151515152,-0.06060606060606061,0.10606060606060606,4683
1,4,-6,-0.018867924528301886,-0.07547169811320754,0.11320754716981132,4684
1,4,-5,-0.023809523809523808,-0.09523809523809523,0.11904761904761904,4685
1,4,-4,-0.030303030303030304,-0.12121212121212122,0.12121212121212122,4686
1,4,-3,-0.038461538461538464,-0.15384615384615385,0.11538461538461539,4687
1,4,-2,-0.047619047619047616,-0.19047619047619047,0.09523809523809523,4688
1,4,-1,-0.05555555555555555,-0.2222222222222222,0.05555555555555555,4689
1,4,0,-0.058823529411764705,-0.23529411764705882,0.0,4690
1,4,1,-0.05555555555555555,-0.2222222222222222,-0.05555555555555555,4691
1,4,2,-0.047619047619047616,-0.19047619047619047,-0.09523809523809523,4692
1,4,3,-0.038461538461538464,-0.15384615384615385,-0.11538461538461539,4693
1,4,4,-0.030303030303030304,-0.12121212121212122,-0.12121212121212122,4694
1,4,5,-0.023809523809523808,-0.09523809523809523,-0.11904761904761904,4695
1,4,6,-0.018867924528301886,-0.07547169811320754,-0.11320754716981132,4696
1,4,7,-0.015151515151515152,-0.06060606060606061,-0.10606060606060606,4697
1,4,8,-0.012345679012345678,-0.04938271604938271,-0.09876543209876543,4698
1,4,9,-0.01020408163265306,-0.04081632653061224,-0.09183673469387756,4699
1,5,-10,-0.007936507936507936,-0.03968253968253968,0.07936507936507936,4700
1,5,-9,-0.009345794392523364,-0.04672897196261682,0.08411214953271028,4701
1,5,-8,-0.011111111111111112,-0.05555555555555555,0.08888888888888889,4702
1,5,-7,-0.013333333333333334,-0.06666666666666667,0.09333333333333334,4703
1,5,-6,-0.016129032258064516,-0.08064516129032258,0.0967741935483871,4704
1,5,-5,-0.0196078431372549,-0.09803921568627451,0.09803921568627451,4705
1,5,-4,-0.023809523809523808,-0.11904761904761904,0.09523809523809523,4706
1,5,-3,-0.02857142857142857,-0.14285714285714285,0.08571428571428572,4707
1,5,-2,-0.03333333333333333,-0.16666666666666666,0.06666666666666667,4708
1,5,-1,-0.037037037037037035,-0.18518518518518517,0.037037037037037035,4709
1,5,0,-0.038461538461538464,-0.19230769230769232,0.0,4710
1,5,1,-0.037037037037037035,-0.18518518518518517,-0.037037037037037035,4711
1,5,2,-0.03333333333333333,-0.16666666666666666,-0.06666666666666667,4712
1,5,3,-0.02857142857142857,-0.14285714285714285,-0.08571428571428572,4713
1,5,4,-0.023809523809523808,-0.11904761904761904,-0.09523809523809523,4714
1,5,5,-0.0196078431372549,-0.09803921568627451,-0.09803921568627451,4715
1,5,6,-0.016129032258064516,-0.08064516129032258,-0.0967741935483871,4716
1,5,7,-0.013333333333333334,-0.06666666666666667,-0.09333333333333334,4717
1,5,8,-0.011111111111111112,-0.05555555555555555,-0.08888888888888889,4718
1,5,9,-0.009345794392523364,-0.04672897196261682,-0.08411214953271028,4719
1,6,-10,-0.0072992700729927005,-0.043795620437956206,0.072992700729927,4720
1,6,-9,-0.00847457627118644,-0.05084745762711865,0.07627118644067797,4721
1,6,-8,-0.009900990099009901,-0.0594059405940594,0.07920792079207921,4722
1,6,-7,-0.011627906976744186,-0.06976744186046512,0.08139534883720931,4723
1,6,-6,-0.0136986301369863,-0.0821917808219178,0.0821917808219178,4724
1,6,-5,-0.016129032258064516,-0.0967741935483871,0.08064516129032258,4725
1,6,-4,-0.018867924528301886,-0.11320754716981132,0.07547169811320754,4726
1,6,-3,-0.021739130434782608,-0.13043478260869565,0.06521739130434782,4727
